participant_id,model,sim_acc,ai_acc,hu_acc,ai_auc,hu_auc,epoch
82,googlenet,0.935,0.75,0.905,0.8672,0.9322477464379179,1
82,resnet152,0.915,0.75,0.905,0.8934666666666667,0.9322477464379179,1
82,vgg19,0.94,0.82,0.905,0.8694105691056911,0.9322477464379179,1
83,alexnet,0.88,0.725,0.86,0.8522884012539185,0.8421926910299004,1
83,densenet161,0.875,0.78,0.86,0.8798076923076923,0.8421926910299004,1
83,googlenet,0.865,0.765,0.86,0.7907106104853288,0.8421926910299004,1
83,resnet152,0.88,0.75,0.86,0.8857333333333333,0.8421926910299004,1
83,vgg19,0.91,0.78,0.86,0.9025349650349651,0.8421926910299004,1
84,alexnet,0.73,0.665,0.67,0.8069801369094378,0.8469583898688375,1
84,densenet161,0.795,0.785,0.67,0.8592801066508665,0.8469583898688375,1
84,googlenet,0.815,0.78,0.67,0.8789335664335665,0.8469583898688375,1
84,resnet152,0.785,0.765,0.67,0.867056042275066,0.8469583898688375,1
84,vgg19,0.825,0.775,0.67,0.8731182795698925,0.8469583898688375,1
85,alexnet,0.86,0.74,0.78,0.8566787941787941,0.8735431235431236,1
85,densenet161,0.87,0.785,0.78,0.9240112575914681,0.8735431235431236,1
85,googlenet,0.87,0.785,0.78,0.8703895719152719,0.8735431235431236,1
85,resnet152,0.86,0.815,0.78,0.8874150223843477,0.8735431235431236,1
85,vgg19,0.865,0.83,0.78,0.8433734939759036,0.8735431235431236,1
86,alexnet,0.76,0.7,0.705,0.8367857142857142,0.6742997956485154,1
86,densenet161,0.785,0.78,0.705,0.8767482517482518,0.6742997956485154,1
86,googlenet,0.795,0.74,0.705,0.8752598752598753,0.6742997956485154,1
86,resnet152,0.785,0.77,0.705,0.8616600790513834,0.6742997956485154,1
86,vgg19,0.81,0.82,0.705,0.8707655826558265,0.6742997956485154,1
87,alexnet,0.82,0.655,0.77,0.8488770881734704,0.8577075098814229,1
87,densenet161,0.855,0.775,0.77,0.8789964157706094,0.8577075098814229,1
87,googlenet,0.87,0.765,0.77,0.8705326102072035,0.8577075098814229,1
87,resnet152,0.85,0.72,0.77,0.9150545634920634,0.8577075098814229,1
87,vgg19,0.87,0.81,0.77,0.9122807017543859,0.8577075098814229,1
88,alexnet,0.865,0.695,0.815,0.7912489680386838,0.8638700049742993,1
88,densenet161,0.895,0.825,0.815,0.8550649350649351,0.8638700049742993,1
88,googlenet,0.87,0.79,0.815,0.8553345388788427,0.8638700049742993,1
88,resnet152,0.865,0.78,0.815,0.8828671328671328,0.8638700049742993,1
88,vgg19,0.89,0.825,0.815,0.8843290043290043,0.8638700049742993,1
89,alexnet,0.88,0.765,0.88,0.8339591155611181,0.791903409090909,1
89,densenet161,0.885,0.805,0.88,0.8646281254976907,0.791903409090909,1
89,googlenet,0.905,0.75,0.88,0.8676,0.791903409090909,1
89,resnet152,0.895,0.79,0.88,0.9135021097046414,0.791903409090909,1
89,vgg19,0.89,0.815,0.88,0.8789587133145416,0.791903409090909,1
90,alexnet,0.795,0.69,0.76,0.8765778401122019,0.854029605263158,1
90,densenet161,0.785,0.725,0.76,0.9124764890282131,0.854029605263158,1
90,googlenet,0.83,0.75,0.76,0.8865333333333334,0.854029605263158,1
90,resnet152,0.815,0.785,0.76,0.8672789216412382,0.854029605263158,1
90,vgg19,0.835,0.78,0.76,0.9117132867132868,0.854029605263158,1
91,alexnet,0.82,0.66,0.76,0.8267602495543671,0.8774671052631579,1
91,densenet161,0.83,0.76,0.76,0.8445723684210525,0.8774671052631579,1
91,googlenet,0.845,0.745,0.76,0.8201079089353862,0.8774671052631579,1
91,resnet152,0.8,0.705,0.76,0.8327924029330449,0.8774671052631579,1
91,vgg19,0.87,0.765,0.76,0.8694201084689195,0.8774671052631579,1
92,alexnet,0.85,0.725,0.805,0.8581818181818182,0.8912247173116739,1
92,densenet161,0.875,0.79,0.805,0.894062688366486,0.8912247173116739,1
92,googlenet,0.825,0.705,0.805,0.9229474696477942,0.8912247173116739,1
92,resnet152,0.86,0.795,0.805,0.9070409572020248,0.8912247173116739,1
92,vgg19,0.87,0.825,0.805,0.8995670995670996,0.8912247173116739,1
93,alexnet,0.845,0.74,0.8,0.8526507276507278,0.774609375,1
93,densenet161,0.875,0.805,0.8,0.8608058608058609,0.774609375,1
93,googlenet,0.865,0.815,0.8,0.8651964848283866,0.774609375,1
93,resnet152,0.83,0.77,0.8,0.8517786561264822,0.774609375,1
93,vgg19,0.88,0.88,0.8,0.8982007575757576,0.774609375,1
94,alexnet,0.8743718592964824,0.6934673366834171,0.8140703517587939,0.7767878355904015,0.8728728728728729,1
94,densenet161,0.8693467336683417,0.7386934673366834,0.8140703517587939,0.8721873364730507,0.8728728728728729,1
94,googlenet,0.8793969849246231,0.7788944723618091,0.8140703517587939,0.8847507331378299,0.8728728728728729,1
94,resnet152,0.8592964824120602,0.7587939698492462,0.8140703517587939,0.8490618101545255,0.8728728728728729,1
94,vgg19,0.8793969849246231,0.7939698492462312,0.8140703517587939,0.8275702377276937,0.8728728728728729,1
95,alexnet,0.89,0.7,0.84,0.8942857142857145,0.9304315476190477,1
95,densenet161,0.925,0.825,0.84,0.8673593073593073,0.9304315476190477,1
95,googlenet,0.88,0.76,0.84,0.8586896929824561,0.9304315476190477,1
95,resnet152,0.89,0.785,0.84,0.8520219226781217,0.9304315476190477,1
95,vgg19,0.905,0.8,0.84,0.85859375,0.9304315476190477,1
96,alexnet,0.835,0.7,0.83,0.8255952380952382,0.8703047484053862,1
96,densenet161,0.875,0.755,0.83,0.9107987565887282,0.8703047484053862,1
96,googlenet,0.87,0.77,0.83,0.8969508752117449,0.8703047484053862,1
96,resnet152,0.87,0.74,0.83,0.8851351351351352,0.8703047484053862,1
96,vgg19,0.905,0.805,0.83,0.8881987577639752,0.8703047484053862,1
97,alexnet,0.835,0.625,0.83,0.7909333333333333,0.8139617292700212,1
97,densenet161,0.845,0.745,0.83,0.8473483353072772,0.8139617292700212,1
97,googlenet,0.85,0.715,0.83,0.8158508158508159,0.8139617292700212,1
97,resnet152,0.86,0.735,0.83,0.8034912078038763,0.8139617292700212,1
97,vgg19,0.87,0.76,0.83,0.8097587719298245,0.8139617292700212,1
98,alexnet,0.86,0.645,0.83,0.8480183426138224,0.8796066619418852,1
98,densenet161,0.84,0.74,0.83,0.9108627858627859,0.8796066619418852,1
98,googlenet,0.86,0.715,0.83,0.890933627775733,0.8796066619418852,1
98,resnet152,0.86,0.74,0.83,0.8961798336798337,0.8796066619418852,1
98,vgg19,0.88,0.795,0.83,0.8498235925755484,0.8796066619418852,1
99,alexnet,0.855,0.595,0.86,0.8011204481792716,0.688642026578073,1
99,densenet161,0.88,0.77,0.86,0.8603896103896103,0.688642026578073,1
99,googlenet,0.865,0.705,0.86,0.858636855391273,0.688642026578073,1
99,resnet152,0.845,0.705,0.86,0.8701767039307609,0.688642026578073,1
99,vgg19,0.87,0.74,0.86,0.8713617463617465,0.688642026578073,1
100,alexnet,0.88,0.71,0.9,0.7897037396794561,0.8254166666666666,1
100,densenet161,0.905,0.79,0.9,0.8447860156720916,0.8254166666666666,1
100,googlenet,0.905,0.71,0.9,0.8464060223409422,0.8254166666666666,1
100,resnet152,0.895,0.735,0.9,0.8670260557053009,0.8254166666666666,1
100,vgg19,0.91,0.78,0.9,0.886509324009324,0.8254166666666666,1
102,alexnet,0.83,0.685,0.74,0.8260919939752057,0.9031964656964657,1
102,densenet161,0.855,0.805,0.74,0.8547539417104634,0.9031964656964657,1
102,googlenet,0.85,0.78,0.74,0.8143939393939394,0.9031964656964657,1
102,resnet152,0.83,0.795,0.74,0.8772817916858414,0.9031964656964657,1
102,vgg19,0.835,0.81,0.74,0.8503898635477583,0.9031964656964657,1
103,alexnet,0.765,0.65,0.72,0.8350549450549452,0.7424355158730159,1
103,densenet161,0.78,0.765,0.72,0.8799888749826171,0.7424355158730159,1
103,googlenet,0.775,0.73,0.72,0.8593353627600203,0.7424355158730159,1
103,resnet152,0.75,0.705,0.72,0.8576752013463157,0.7424355158730159,1
103,vgg19,0.81,0.76,0.72,0.8907620614035088,0.7424355158730159,1
105,alexnet,0.83,0.635,0.8,0.7745658505015641,0.917734375,1
105,densenet161,0.85,0.74,0.8,0.9052754677754679,0.917734375,1
105,googlenet,0.855,0.705,0.8,0.8379612934246904,0.917734375,1
105,resnet152,0.84,0.715,0.8,0.9227088700772912,0.917734375,1
105,vgg19,0.89,0.775,0.8,0.8789964157706095,0.917734375,1
107,alexnet,0.74,0.67,0.7,0.8224785165083672,0.8441071428571428,1
107,densenet161,0.755,0.715,0.7,0.8906882591093117,0.8441071428571428,1
107,googlenet,0.78,0.735,0.7,0.8244127839815171,0.8441071428571428,1
107,resnet152,0.785,0.74,0.7,0.8711018711018711,0.8441071428571428,1
107,vgg19,0.825,0.78,0.7,0.8710664335664337,0.8441071428571428,1
108,alexnet,0.835,0.705,0.785,0.8189686260367832,0.7551473855725078,1
108,densenet161,0.81,0.725,0.785,0.8758620689655172,0.7551473855725078,1
108,googlenet,0.83,0.685,0.785,0.8797358359402156,0.7551473855725078,1
108,resnet152,0.83,0.69,0.785,0.8794997662459094,0.7551473855725078,1
108,vgg19,0.84,0.78,0.785,0.8493589743589743,0.7551473855725078,1
109,alexnet,0.89,0.705,0.865,0.799615338382017,0.8975594091201027,1
109,densenet161,0.895,0.805,0.865,0.9015766841853798,0.8975594091201027,1
109,googlenet,0.905,0.765,0.865,0.8592685301070784,0.8975594091201027,1
109,resnet152,0.885,0.765,0.865,0.8464747601168127,0.8975594091201027,1
109,vgg19,0.89,0.75,0.865,0.9074666666666668,0.8975594091201027,1
110,alexnet,0.77,0.685,0.705,0.8617773143320588,0.5353407861521818,1
110,densenet161,0.79,0.785,0.705,0.8632795141460524,0.5353407861521818,1
110,googlenet,0.785,0.77,0.705,0.8632128740824393,0.5353407861521818,1
110,resnet152,0.8,0.745,0.705,0.8747203579418346,0.5353407861521818,1
110,vgg19,0.795,0.79,0.705,0.8544303797468354,0.5353407861521818,1
111,alexnet,0.75,0.705,0.54,0.8323115759105661,0.8150161030595813,1
111,densenet161,0.795,0.78,0.54,0.9077797202797203,0.8150161030595813,1
111,googlenet,0.795,0.755,0.54,0.8203811325854845,0.8150161030595813,1
111,resnet152,0.755,0.715,0.54,0.874493927125506,0.8150161030595813,1
111,vgg19,0.805,0.785,0.54,0.8791290179232707,0.8150161030595813,1
112,alexnet,0.85,0.685,0.815,0.8331595411887383,0.8753937987066821,1
112,densenet161,0.865,0.805,0.815,0.8878802357063226,0.8753937987066821,1
112,googlenet,0.845,0.755,0.815,0.8503851871874578,0.8753937987066821,1
112,resnet152,0.83,0.745,0.815,0.8745887616791683,0.8753937987066821,1
112,vgg19,0.885,0.8,0.815,0.8640624999999998,0.8753937987066821,1
115,alexnet,0.895,0.71,0.87,0.8257649344341913,0.8238284703801944,1
115,densenet161,0.905,0.8,0.87,0.8915625,0.8238284703801944,1
115,googlenet,0.915,0.77,0.87,0.8486730660643703,0.8238284703801944,1
115,resnet152,0.89,0.78,0.87,0.852418414918415,0.8238284703801944,1
115,vgg19,0.935,0.83,0.87,0.8874911410347271,0.8238284703801944,1
116,alexnet,0.86,0.78,0.835,0.8342074592074592,0.7933224460170567,1
116,densenet161,0.875,0.755,0.835,0.9325584538451142,0.7933224460170567,1
116,googlenet,0.88,0.795,0.835,0.8712992790305263,0.7933224460170567,1
116,resnet152,0.875,0.795,0.835,0.862248811167357,0.7933224460170567,1
116,vgg19,0.855,0.805,0.835,0.9039655996177736,0.7933224460170567,1
119,alexnet,0.86,0.655,0.87,0.8119260980196925,0.8622900088417329,1
119,densenet161,0.9,0.78,0.87,0.8709207459207459,0.8622900088417329,1
119,googlenet,0.895,0.74,0.87,0.860966735966736,0.8622900088417329,1
119,resnet152,0.895,0.745,0.87,0.886432425319121,0.8622900088417329,1
119,vgg19,0.905,0.8,0.87,0.8765625,0.8622900088417329,1
120,alexnet,0.735,0.645,0.715,0.857735560650726,0.4863206968470126,1
120,densenet161,0.77,0.775,0.715,0.8702508960573476,0.4863206968470126,1
120,googlenet,0.775,0.735,0.715,0.8656141701963804,0.4863206968470126,1
120,resnet152,0.795,0.795,0.715,0.8892468169964719,0.4863206968470126,1
120,vgg19,0.84,0.85,0.715,0.8490196078431372,0.4863206968470126,1
121,alexnet,0.85,0.68,0.84,0.8092830882352942,0.8900669642857143,1
121,densenet161,0.87,0.725,0.84,0.8463949843260188,0.8900669642857143,1
121,googlenet,0.885,0.695,0.84,0.8499823092345795,0.8900669642857143,1
121,resnet152,0.86,0.7,0.84,0.8728571428571428,0.8900669642857143,1
121,vgg19,0.87,0.765,0.84,0.835905993603115,0.8900669642857143,1
122,alexnet,0.805,0.635,0.815,0.8284974652141085,0.8747305587796386,1
122,densenet161,0.82,0.75,0.815,0.8483999999999998,0.8747305587796386,1
122,googlenet,0.845,0.72,0.815,0.876984126984127,0.8747305587796386,1
122,resnet152,0.815,0.715,0.815,0.8738805054594528,0.8747305587796386,1
122,vgg19,0.855,0.805,0.815,0.8241758241758242,0.8747305587796386,1
123,alexnet,0.85,0.695,0.775,0.8325274206864016,0.8197849462365592,1
123,densenet161,0.86,0.735,0.775,0.8532922603003466,0.8197849462365592,1
123,googlenet,0.82,0.715,0.775,0.8272604588394062,0.8197849462365592,1
123,resnet152,0.825,0.74,0.775,0.8679833679833681,0.8197849462365592,1
123,vgg19,0.855,0.77,0.775,0.7891022021456804,0.8197849462365592,1
124,alexnet,0.76,0.675,0.715,0.7995441595441595,0.6639676113360323,1
124,densenet161,0.78,0.76,0.715,0.8951480263157895,0.6639676113360323,1
124,googlenet,0.78,0.715,0.715,0.8551098024782235,0.6639676113360323,1
124,resnet152,0.78,0.74,0.715,0.890462577962578,0.6639676113360323,1
124,vgg19,0.805,0.78,0.715,0.8792249417249417,0.6639676113360323,1
126,alexnet,0.84,0.695,0.835,0.7984432126430003,0.8061150426419889,1
126,densenet161,0.895,0.775,0.835,0.8851612903225806,0.8061150426419889,1
126,googlenet,0.885,0.82,0.835,0.8592479674796749,0.8061150426419889,1
126,resnet152,0.875,0.815,0.835,0.8638700049742994,0.8061150426419889,1
126,vgg19,0.9,0.855,0.835,0.8868723532970357,0.8061150426419889,1
127,alexnet,0.895,0.675,0.88,0.8558404558404559,0.8976089015151515,1
127,densenet161,0.925,0.785,0.88,0.8883128425418456,0.8976089015151515,1
127,googlenet,0.915,0.79,0.88,0.8869801084990958,0.8976089015151515,1
127,resnet152,0.89,0.74,0.88,0.918918918918919,0.8976089015151515,1
127,vgg19,0.915,0.785,0.88,0.9035698415049622,0.8976089015151515,1
128,alexnet,0.855,0.695,0.775,0.7792192475527775,0.8529032258064516,1
128,densenet161,0.85,0.785,0.775,0.8292104873352096,0.8529032258064516,1
128,googlenet,0.84,0.695,0.775,0.84384951055549,0.8529032258064516,1
128,resnet152,0.85,0.77,0.775,0.8232636928289103,0.8529032258064516,1
128,vgg19,0.875,0.785,0.775,0.8552806991556807,0.8529032258064516,1
129,alexnet,0.845,0.695,0.86,0.8501002476707159,0.942171926910299,1
129,densenet161,0.88,0.76,0.86,0.8621162280701754,0.942171926910299,1
129,googlenet,0.885,0.735,0.86,0.8912848158131177,0.942171926910299,1
129,resnet152,0.875,0.735,0.86,0.8959055320241304,0.942171926910299,1
129,vgg19,0.87,0.78,0.86,0.863490675990676,0.942171926910299,1
130,alexnet,0.815,0.66,0.785,0.8736631016042782,0.830099244556362,1
130,densenet161,0.815,0.765,0.785,0.8876373244333193,0.830099244556362,1
130,googlenet,0.805,0.745,0.785,0.8615607316752204,0.830099244556362,1
130,resnet152,0.83,0.765,0.785,0.9169795577805591,0.830099244556362,1
130,vgg19,0.86,0.82,0.785,0.8849932249322493,0.830099244556362,1
131,alexnet,0.82,0.69,0.805,0.8438522674146798,0.8358815097945533,1
131,densenet161,0.885,0.75,0.805,0.8994666666666667,0.8358815097945533,1
131,googlenet,0.85,0.76,0.805,0.8652686403508771,0.8358815097945533,1
131,resnet152,0.855,0.765,0.805,0.9002920317062996,0.8358815097945533,1
131,vgg19,0.9,0.845,0.805,0.8646688299293759,0.8358815097945533,1
132,alexnet,0.8,0.675,0.73,0.8096866096866097,0.8234398782343988,1
132,densenet161,0.835,0.775,0.73,0.8721146953405018,0.8234398782343988,1
132,googlenet,0.845,0.75,0.73,0.8468000000000001,0.8234398782343988,1
132,resnet152,0.81,0.75,0.73,0.8326666666666667,0.8234398782343988,1
132,vgg19,0.835,0.78,0.73,0.8932109557109557,0.8234398782343988,1
133,alexnet,0.845,0.66,0.805,0.7927807486631016,0.8757763975155279,1
133,densenet161,0.87,0.785,0.805,0.8720189601540513,0.8757763975155279,1
133,googlenet,0.85,0.7,0.805,0.8807142857142857,0.8757763975155279,1
133,resnet152,0.825,0.69,0.805,0.875759700794764,0.8757763975155279,1
133,vgg19,0.875,0.76,0.805,0.9083059210526316,0.8757763975155279,1
135,alexnet,0.845,0.675,0.805,0.8692877492877493,0.8967988533205924,1
135,densenet161,0.885,0.8,0.805,0.89109375,0.8967988533205924,1
135,googlenet,0.885,0.755,0.805,0.8317340181105555,0.8967988533205924,1
135,resnet152,0.865,0.75,0.805,0.8629333333333333,0.8967988533205924,1
135,vgg19,0.885,0.76,0.805,0.8669133771929823,0.8967988533205924,1
136,alexnet,0.685,0.67,0.58,0.8151289009497966,0.48034688013136284,1
136,densenet161,0.8,0.775,0.58,0.8600716845878137,0.48034688013136284,1
136,googlenet,0.715,0.71,0.58,0.8672899465760078,0.48034688013136284,1
136,resnet152,0.725,0.725,0.58,0.8818808777429467,0.48034688013136284,1
136,vgg19,0.785,0.77,0.58,0.906832298136646,0.48034688013136284,1
137,alexnet,0.855,0.705,0.775,0.7812237047722081,0.8422222222222222,1
137,densenet161,0.845,0.745,0.775,0.8786682458218187,0.8422222222222222,1
137,googlenet,0.85,0.765,0.775,0.8411903768599639,0.8422222222222222,1
137,resnet152,0.865,0.79,0.775,0.8664858348402651,0.8422222222222222,1
137,vgg19,0.85,0.805,0.775,0.8861283643892339,0.8422222222222222,1
139,alexnet,0.81,0.605,0.8,0.7900407992467833,0.88140625,1
139,densenet161,0.86,0.705,0.8,0.8237768962615699,0.88140625,1
139,googlenet,0.84,0.625,0.8,0.8354133333333333,0.88140625,1
139,resnet152,0.835,0.69,0.8,0.8521505376344085,0.88140625,1
139,vgg19,0.865,0.71,0.8,0.8430063137445362,0.88140625,1
140,alexnet,0.845,0.695,0.825,0.8256869913904942,0.8040692640692642,1
140,densenet161,0.845,0.765,0.825,0.8557919621749409,0.8040692640692642,1
140,googlenet,0.865,0.775,0.825,0.792831541218638,0.8040692640692642,1
140,resnet152,0.855,0.81,0.825,0.8312215724496428,0.8040692640692642,1
140,vgg19,0.89,0.83,0.825,0.8435506732813608,0.8040692640692642,1
141,alexnet,0.795,0.7,0.725,0.8320238095238096,0.6179310344827587,1
141,densenet161,0.825,0.81,0.725,0.8580246913580247,0.6179310344827587,1
141,googlenet,0.805,0.725,0.725,0.864576802507837,0.6179310344827587,1
141,resnet152,0.775,0.745,0.725,0.8609027503618897,0.6179310344827587,1
141,vgg19,0.82,0.805,0.725,0.8745023092849181,0.6179310344827587,1
142,alexnet,0.83,0.685,0.805,0.883675124551037,0.8561872909698998,1
142,densenet161,0.87,0.805,0.805,0.824653607262303,0.8561872909698998,1
142,googlenet,0.865,0.73,0.805,0.8967529173008625,0.8561872909698998,1
142,resnet152,0.855,0.76,0.805,0.9040570175438597,0.8561872909698998,1
142,vgg19,0.905,0.84,0.805,0.865513392857143,0.8561872909698998,1
143,alexnet,0.815,0.645,0.79,0.858172289551261,0.911769138034961,1
143,densenet161,0.86,0.77,0.79,0.8396386222473179,0.911769138034961,1
143,googlenet,0.81,0.71,0.79,0.8268576979116075,0.911769138034961,1
143,resnet152,0.825,0.73,0.79,0.8425925925925926,0.911769138034961,1
143,vgg19,0.855,0.765,0.79,0.838687247948825,0.911769138034961,1
144,alexnet,0.89,0.71,0.88,0.8500485672656629,0.8804450757575757,1
144,densenet161,0.915,0.835,0.88,0.9114498276174924,0.8804450757575757,1
144,googlenet,0.9,0.83,0.88,0.8538270729978737,0.8804450757575757,1
144,resnet152,0.9,0.785,0.88,0.8641682713672049,0.8804450757575757,1
144,vgg19,0.905,0.825,0.88,0.917056277056277,0.8804450757575757,1
145,alexnet,0.71,0.69,0.57,0.8895511921458626,0.664014687882497,1
145,densenet161,0.765,0.78,0.57,0.8800990675990676,0.664014687882497,1
145,googlenet,0.75,0.735,0.57,0.8914131690412014,0.664014687882497,1
145,resnet152,0.775,0.765,0.57,0.9162842441941315,0.664014687882497,1
145,vgg19,0.785,0.795,0.57,0.8742138364779876,0.664014687882497,1
146,alexnet,0.835,0.605,0.84,0.830316978763469,0.8609561011904762,1
146,densenet161,0.845,0.7,0.84,0.8910714285714286,0.8609561011904762,1
146,googlenet,0.845,0.71,0.84,0.8484701311316173,0.8609561011904762,1
146,resnet152,0.845,0.725,0.84,0.8517868338557995,0.8609561011904762,1
146,vgg19,0.865,0.78,0.84,0.8320221445221445,0.8609561011904762,1
147,alexnet,0.885,0.715,0.87,0.7976935345356398,0.8879310344827587,1
147,densenet161,0.895,0.785,0.87,0.8942378906828619,0.8879310344827587,1
147,googlenet,0.895,0.775,0.87,0.839426523297491,0.8879310344827587,1
147,resnet152,0.89,0.775,0.87,0.8873118279569892,0.8879310344827587,1
147,vgg19,0.915,0.835,0.87,0.8949373979314099,0.8879310344827587,1
148,alexnet,0.875,0.665,0.875,0.823925485355179,0.8655999999999999,1
148,densenet161,0.88,0.735,0.875,0.8511102554229238,0.8655999999999999,1
148,googlenet,0.89,0.735,0.875,0.8724168912848158,0.8655999999999999,1
148,resnet152,0.89,0.7,0.875,0.8672619047619047,0.8655999999999999,1
148,vgg19,0.89,0.725,0.875,0.8585579937304074,0.8655999999999999,1
149,alexnet,0.86,0.7,0.825,0.8269047619047619,0.9337662337662337,1
149,densenet161,0.85,0.73,0.825,0.8975139523084729,0.9337662337662337,1
149,googlenet,0.875,0.745,0.825,0.8730096065271745,0.9337662337662337,1
149,resnet152,0.86,0.71,0.825,0.9014084507042254,0.9337662337662337,1
149,vgg19,0.89,0.765,0.825,0.8838826310666111,0.9337662337662337,1
150,alexnet,0.765,0.685,0.72,0.8114934538292202,0.5267857142857143,1
150,densenet161,0.8,0.815,0.72,0.859227325484994,0.5267857142857143,1
150,googlenet,0.8,0.735,0.72,0.8713900654601463,0.5267857142857143,1
150,resnet152,0.775,0.77,0.72,0.8706945228684358,0.5267857142857143,1
150,vgg19,0.805,0.79,0.72,0.8588004822182037,0.5267857142857143,1
151,alexnet,0.855,0.615,0.835,0.8318023439974659,0.8039375793866812,1
151,densenet161,0.885,0.75,0.835,0.8828,0.8039375793866812,1
151,googlenet,0.875,0.755,0.835,0.8599810785241249,0.8039375793866812,1
151,resnet152,0.835,0.705,0.835,0.8721000120206754,0.8039375793866812,1
